cover_img_1_1,create_time,is_pay_subscribe,is_read,item_show_type,itemidx,key,msgid,pos_num,title,tts_is_ban,url,user_read_status
https://mmbiz.qpic.cn/mmbiz_jpg/68JxwhxIxE1epxFBicSSX16OMEVXB2bAFxuyf9e2NGtQCN9tic4wMrmj0dganxEbKiaLC5IINk7Y73ec6tR8fDNeQ/300,2023-11-10 20:00:29,0,0,0,1,3018206481_2650654825_1,2650654825,176,《晚安》颜人中 - Nancy吉他弹唱教学教程,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650654825&idx=1&sn=2d5e194366d1d0bfce4c2176965995e8&chksm=83d0b217b4a73b01318d92c833fc9dfc3311460a321f3dacf7804ed5723221371d7dfe429a7e#rd,0
https://mmbiz.qpic.cn/mmbiz_jpg/68JxwhxIxE3pkCtMDL3aOFXdnPVIJ0DQegIbGx2Nj6KTJTxmpEjtsIs1bWVXDLzYeozGj6pwdQBVeLLAicuGfPQ/300,2023-12-01 20:04:43,0,0,0,1,3018206481_2650654864_1,2650654864,177,《他不懂》张杰 - Nancy吉他弹唱教学教程,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650654864&idx=1&sn=94706e206b8cc28d789a0a58f6c03e1c&chksm=83d0b2eeb4a73bf80039083f1bd251df42910adde600917c3687c2826db6292cfc4470e59f2a#rd,0
https://mmbiz.qpic.cn/mmbiz_jpg/68JxwhxIxE20k2JxhXyc6UGiaF0WBZwByNv5QvtHHJ9SvO1M767ms7Vr2EQUcw1299IGCfnZVhRQUJpV9kHbsaA/300,2023-12-15 20:13:46,0,0,0,1,3018206481_2650654897_1,2650654897,178,《秘密》张震岳 - Nancy吉他弹唱教学教程,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650654897&idx=1&sn=ff42a98bd4ae5516bcb70ab8a2e71be0&chksm=83d0b2cfb4a73bd9ace8d1870264ecd55d9c0f4f7df86fdbc38ee17b483d1b5189788e6681ee#rd,0
https://mmbiz.qpic.cn/mmbiz_jpg/68JxwhxIxE0qYvJYPBSWibcicu1Ev1DIujzicOT47PK87sqibRjCFfjOHCsgehrlxKx6ZBrua8sNHWiafPCybSEgfiag/300,2024-01-12 19:59:00,0,0,0,1,3018206481_2650655020_1,2650655020,179,《岁岁》任素汐 - Nancy吉他弹唱教学教程,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650655020&idx=1&sn=2716abeecbcfd9dee872814a0e66bef5&chksm=83d0b352b4a73a44b20cdaeefc0476d39791d25072e468a6af397440a2c70eadf2078a09bbdd#rd,0
https://mmbiz.qpic.cn/mmbiz_jpg/68JxwhxIxE0FAasSeJYb3G0I2WCL1YXHcFFAO8RCxs9UhiaEGpaVAtGgM6usfJk2R2Hwy8URPnNF3YYuGkHXAfw/300,2024-01-26 19:58:00,0,0,0,1,3018206481_2650655066_1,2650655066,180,王菲《执迷不悔》 - Nancy吉他弹唱教学教程,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650655066&idx=1&sn=da0e77ac252fdd1dd41d9ec35957c2f4&chksm=83d0b324b4a73a32464f3ced2502d820724da012d0279419a03b8f8004a4292bc36364b285f5#rd,0
https://mmbiz.qpic.cn/mmbiz_jpg/68JxwhxIxE1u5jQJfRwBibJNg6MRyDPldoliaNlZiavcEBhOyIgwf7rkBCm4yce6p7xSY8vNB5dlr7XzTicDn9iaYGg/300,2024-02-09 19:55:00,0,0,0,1,3018206481_2650655099_1,2650655099,181,《冬天的秘密》周传雄 - Nancy吉他弹唱教学教程,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650655099&idx=1&sn=4d0a2c72b0af2ade5f93ef8a79af0873&chksm=83d0b305b4a73a13dbaa198c0eef2c149b5c65681b9753e52daa0be0047d133ffb7edc191ad7#rd,0
https://mmbiz.qpic.cn/mmbiz_jpg/68JxwhxIxE21aljMGHiaRpJYHjB8nhEF5loOUZLUibVaRp21T4I8GYJqz63WjqrQ8kXun4XXKj3rsP1Mric5JCxvw/300,2024-02-23 19:52:19,0,0,0,1,3018206481_2650655124_1,2650655124,182,《Seven》 Jung Kook - Nancy吉他弹唱教学教程,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650655124&idx=1&sn=a4d4487bc7deeca4f292352f7e78a826&chksm=83d0b3eab4a73afc7f97f6779a6bd0765653029a56b9673977f80a57547c0c0e24adb61270e7#rd,0
https://mmbiz.qpic.cn/mmbiz_jpg/68JxwhxIxE2a3Phe3UKT4Yvp8sEONJ2l38o35o9rTL5LCalAsyYQeiaUNF78ZZu2uF05HU3U7Pg5njAOiabC8D6w/300,2024-03-08 19:58:00,0,0,0,1,3018206481_2650655154_1,2650655154,183,《慢冷》 梁静茹 - Nancy吉他弹唱教学教程,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650655154&idx=1&sn=f732f8cbbc74517bd5c7195ae1c75fae&chksm=83d0b3ccb4a73adacbcd12ed156767760d95570299ec910dd9659a0291bca8f0293123142041#rd,0
https://mmbiz.qpic.cn/mmbiz_jpg/68JxwhxIxE2nmicX05lWcS7jwIqFsQ76UnL9lMLFiabibyPwPD2kMJ9pR1EueCUKHckdyUqy4vDDoCSBYsYZUHREQ/300,2024-03-22 19:58:00,0,0,0,1,3018206481_2650655180_1,2650655180,184,《鲜花 》回春丹乐队 - Nancy吉他弹唱教学教程,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650655180&idx=1&sn=3fb703ab21b46c65e4c3e4732a6a8611&chksm=83d0b3b2b4a73aa4f73b92da0235a096fb5764e3cff763fda1b62376bab9802ab6ee3f8a77d0#rd,0
https://mmbiz.qpic.cn/mmbiz_jpg/68JxwhxIxE0lcwmVKmqdhUoYAYWjB2SzFXz2KoEx5ic2OC09gnzGFQut3D15icZkOesfVHtb99PoLNSAbaCFUKbQ/300,2024-04-05 19:59:00,0,0,0,1,3018206481_2650655206_1,2650655206,185,《江南 》林俊杰 - Nancy吉他弹唱教学教程,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650655206&idx=1&sn=dfda8568d3c65cd6eb0505a4c51cfcb9&chksm=83d0b398b4a73a8e4a7761fa0282630487521bf6a1f0f7b98a988630395e54394980940f0ee9#rd,0
https://mmbiz.qpic.cn/mmbiz_jpg/68JxwhxIxE1X74gYbB33qRUgJCOFTbGtfRVbkqiaXH9AGd2f3BrPsetPKMNE55ZtibZmr8c6qnqpPUlTZicEdYbEQ/300,2024-04-27 20:00:00,0,0,0,1,3018206481_2650655272_1,2650655272,186,《直到你降临》阿肆 - Nancy吉他弹唱教学教程,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650655272&idx=1&sn=cc481c78f71a9358011b53ce3cd23562&chksm=83d0b056b4a73940be44f1daa2fd32f915b84f8a20d6caf8c526c5c2a0548cdc8af7dc4122e9#rd,0
https://mmbiz.qpic.cn/mmbiz_jpg/68JxwhxIxE1gvHlfHMtaicA502wCIPibMLhkLshfszZXCBUT253lhDkeicpsfoMicicGxgcLLGSJIahVrJo03NcSz6w/300,2024-05-10 19:55:00,0,0,0,1,3018206481_2650655296_1,2650655296,187,《天天》陶喆 - Nancy吉他弹唱教学教程,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650655296&idx=1&sn=142ce71c84d058606a3f0a32e4d7b1c5&chksm=83d0b03eb4a739285ea96dd42aa90d576b9bb4fceeb8db6b1dbe775cc2cd9d002d8f583809ef#rd,0
